,ID_CONCURSO,Órgão,Cargo,Banca,Local,Inscrição início,Inscrição fim,Data da prova,Status,Vagas,Salário base,Benefícios principais,Jornada,Estrutura objetiva,Discursiva,Edital oficial,Pasta Drive,Observações
0,CRBIO01-2026-ATI,CRBio-01,Analista – Analista de Tecnologia da Informação,Instituto Quadrix,São Paulo/SP,21/09/2026,21/10/2026,29/11/2026,inscrições abertas,"30 CR (18 AC, 2 PcD, 8 PN, 1 PI, 1 PQ)",7181.5,VR R$ 1.540; VA R$ 950; plano de saúde; plano de carreira; vale-transporte,40h/semana,120 itens: 40 básicos + 30 complementares + 50 específicos,20–30 linhas sobre conhecimentos específicos,https://anexos-r2.selecao.net.br/uploads/861/concursos/3071/anexos/1afe4f0b-7113-4dad-bf04-0c578b3fd24a.pdf,1GUtGFzXVMp1PK9VDS_fueuTiwPpk_1lW,Prova à tarde; banca Certo/Errado com penalização por erro.
1,SETEC-2026-ATI,SETEC – Serviços Técnicos Gerais,Analista Técnico (Informática),INDEPAC,Campinas/SP,08/09/2026,04/12/2026,17/01/2027,inscrições abertas,1 vaga + CR,8285.32,Vale-alimentação conforme edital,36h/semana ou até 180h/mês em escala,40 questões: 10 Português + 10 Matemática + 20 específicos,1 questão teórico-prática,https://anexos-r2.selecao.net.br/uploads/815/concursos/109/anexos/52b446b1-6df2-4a0c-a457-2215b9f5b58f.pdf,14XvemdkwUmOWHQDcNtVgQglY03Nbdjab,Prova em Campinas; objetiva de múltipla escolha com 4 alternativas.
,ID_TÓPICO,Disciplina,Assunto,Subassunto / escopo,CRBio,SETEC,Cobertura,Prioridade inicial,Fase,Status editorial,Observação
55,QREF-QUAD-029,Quadrix,2024,COREN-PR,Analista de Tecnologia da Informação,Q2551859,DELETE; sintaxe DELETE FROM; uso incorreto de DELETE *,Certo/Errado,QConcursos / prova aplicada,https://www.qconcursos.com/questoes-de-concursos/questoes?has_commentaries=true&has_professor_commentaries=true&institute_ids%5B%5D=8399&page=12,TI-BD-003-18 — sintaxe DELETE FROM e WHERE,real localizada,Item 90 da prova; gabarito definitivo Errado. DELETE * FROM não é a forma apresentada para excluir linhas.,,,,
56,QREF-QUAD-030,Quadrix,2025,CRC-SP,Assistente Web e Multimídia,Q3438179,DELETE x DROP TABLE; finalidade de DELETE,Certo/Errado,QConcursos / prova aplicada,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-banco-de-dados/sql/questoes?page=21,TI-BD-003-18 — distinguir remoção de linhas de remoção da tabela,real localizada,A afirmação de que DELETE remove uma tabela inteira é Errada; DROP TABLE remove o objeto.,,,,
57,BUSCA-INDEPAC-SQL-18,INDEPAC,2026,Busca temática,TI-BD-003-18 — DELETE,DELETE / DELETE FROM / WHERE / TRUNCATE / DROP,Nenhuma questão literal INDEPAC de DELETE foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + SQL + DELETE + banco de dados + informática,Autorizar questões autorais de 4 alternativas apenas para DELETE,registrado,Continuar procurando em cadernos completos; questão real futura tem prioridade.,,,,
58,QREF-QUAD-031,Quadrix,2025,CFBio,Analista de Sistemas,Q3274778,MERGE Oracle; INSERT e UPDATE condicionais com origem/destino,Certo/Errado,QConcursos / prova aplicada,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2025-cfbio-analista-de-sistemas/questoes?discipline_ids%5B%5D=96,TI-BD-003-19 — questão real de MERGE,real localizada,Item 113 da prova. Gabarito: Certo; confirmado pela documentação Oracle MERGE.,,,,
59,BUSCA-QUAD-UPSERT-001,Quadrix,2026,Busca temática,TI-BD-003-19 — upsert / ON CONFLICT,UPSERT / ON CONFLICT / ON DUPLICATE KEY UPDATE,Nenhuma questão específica Quadrix localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web,Buscas por Quadrix + UPSERT + ON CONFLICT + banco de dados,Autorizar complemento autoral Quadrix apenas para a lacuna de upsert/ON CONFLICT,registrado,MERGE possui questão real Q3274778; a busca negativa refere-se ao mecanismo de upsert/ON CONFLICT.,,,,
60,BUSCA-INDEPAC-SQL-19,INDEPAC,2026,Busca temática,TI-BD-003-19 — MERGE e upsert,MERGE / UPSERT / ON CONFLICT / ON DUPLICATE KEY UPDATE,Nenhuma questão literal INDEPAC de MERGE/upsert foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + MERGE + UPSERT + ON CONFLICT + banco de dados,Autorizar questões autorais INDEPAC de 4 alternativas para o subtema,registrado,"Se questão real for localizada futuramente, passa a ter prioridade sobre o fallback autoral.",,,,
61,QREF-QUAD-032,Quadrix,2014,DATAPREV,Analista Tecnologia da Informação,Q509895,Transação; COMMIT/ROLLBACK; propriedades ACID,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2014-dataprev-analista-tecnologia-da-informacao/questoes?discipline_ids%5B%5D=96,TI-BD-003-20 — questão real de ACID e controle transacional,real localizada,"Gabarito B: Atomicidade, Consistência, Isolamento e Durabilidade.",,,,
62,QREF-QUAD-033,Quadrix,2025,CRC-SP,Analista de Desenvolvimento,Q3438123,SQL Server; transações; ACID,Certo/Errado,QConcursos / prova aplicada,https://www.qconcursos.com/questoes-de-concursos/questoes/ddfe5aa2-51,TI-BD-003-20 — questão real sobre ACID no SQL Server,real localizada,Item real curto; resposta Certo.,,,,
63,BUSCA-QUAD-SAVEPOINT-001,Quadrix,2026,Busca temática,TI-BD-003-20 — SAVEPOINT/autocommit,SAVEPOINT / ROLLBACK TO / RELEASE SAVEPOINT / autocommit,Nenhuma questão específica Quadrix localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web,Buscas por Quadrix + SAVEPOINT + ROLLBACK TO + autocommit + banco de dados,Autorizar complemento autoral Quadrix apenas para SAVEPOINT/autocommit,registrado,Há questões reais Quadrix sobre transações/ACID; a lacuna é SAVEPOINT/autocommit.,,,,
64,BUSCA-INDEPAC-SQL-20,INDEPAC,2026,Busca temática,TI-BD-003-20 — DML e transações,COMMIT / ROLLBACK / SAVEPOINT / ACID / autocommit,Nenhuma questão literal INDEPAC sobre transações SQL foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + COMMIT + ROLLBACK + SAVEPOINT + ACID,Autorizar questões autorais INDEPAC de 4 alternativas,registrado,"Se questão real for localizada futuramente, passa a ter prioridade.",,,,
65,QREF-QUAD-034,Quadrix,2021,CRC-AP,Tecnólogo de TI,Q1743360,Integridade referencial; FK deve referenciar valor existente,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes?discipline_ids%5B%5D=96&modality_ids%5B%5D=1&page=672&per_page=20&sort=relevance,TI-BD-003-21 — integridade referencial,real localizada,Gabarito B: integridade referencial.,,,,
66,QREF-QUAD-035,Quadrix,2021,CRC-AP,Tecnólogo de TI,Q1743361,CHECK; constraint nomeada; idade >= 18,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-banco-de-dados/sql/questoes?page=98,TI-BD-003-21 — CHECK,real localizada,Gabarito E: CONSTRAINT CHK_Cliente CHECK (Idade>=18).,,,,
67,QREF-QUAD-036,Quadrix,2019,Prefeitura de Jataí-GO,Analista de Tecnologia da Informação,Q1104520,Integridade de entidade; PK não pode ser NULL,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-banco-de-dados/banco-de-dados-relacionais/questoes?page=50,TI-BD-003-21 — PRIMARY KEY e NULL,real localizada,Gabarito B: integridade de entidade.,,,,
68,QREF-QUAD-037,Quadrix,2024,CRN 8ª Região-PR,Assistente de Tecnologia da Informação Júnior,Q3469752,ALTER TABLE; ADD CONSTRAINT; FOREIGN KEY,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-banco-de-dados/sql/questoes?page=25,TI-BD-003-21 — adicionar FOREIGN KEY,real localizada,Gabarito D: adiciona chave estrangeira em nutricionista.,,,,
69,QREF-QUAD-038,Quadrix,2021,CREFITO-4ª Região-MG,Analista de Tecnologia da Informação,Q1787593,Mesma coluna como PRIMARY KEY e FOREIGN KEY,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes/86f8f0f8-fc,TI-BD-003-21 — PK + FK na mesma coluna,real localizada,Item correto: Cod_Pessoa é PK de Funcionario e FK para Pessoa.,,,,
70,QREF-QUAD-039,Quadrix,2017,CFO-DF,Analista de Desenvolvimento de Sistema de Informação,Q823702,UNIQUE não implica FOREIGN KEY,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes/d26269aa-55,TI-BD-003-21 — UNIQUE x FOREIGN KEY,real localizada,"Item errado: UNIQUE garante unicidade, não cria referência a outra tabela.",,,,
71,QREF-QUAD-040,Quadrix,2017,CFO-DF,Analista de Desenvolvimento de Sistema de Informação,Q823705,REFERENCES e relacionamento entre tabelas,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes/d26e68bb-55,TI-BD-003-21 — relacionamento por FK,real localizada,Item correto: cod_clinica REFERENCES clinica(cod_clinica) estabelece relação referencial.,,,,
72,QREF-QUAD-041,Quadrix,2018,COREN-RS,Analista de Tecnologia da Informação,Q1083415,CHECK como restrição baseada em tupla,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes/ba2160f4-21,TI-BD-003-21 — CHECK,real localizada,Gabarito A: CHECK.,,,,
73,BUSCA-QUAD-DEFAULT-001,Quadrix,2026,Busca temática,TI-BD-003-21 — DEFAULT e nuances de NULL,DEFAULT / UNIQUE NULLS DISTINCT / NULLS NOT DISTINCT,Nenhuma questão específica Quadrix localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web,Buscas por Quadrix + SQL + DEFAULT + UNIQUE + NULL,Autorizar complemento autoral Quadrix apenas para DEFAULT e nuances de NULL/UNIQUE,registrado,Há ampla cobertura real de PK/FK/CHECK/UNIQUE; lacuna é específica.,,,,
74,BUSCA-INDEPAC-SQL-21,INDEPAC,2026,Busca temática,TI-BD-003-21 — Constraints e DML,PRIMARY KEY / FOREIGN KEY / UNIQUE / NOT NULL / CHECK / DEFAULT,Nenhuma questão literal INDEPAC específica sobre constraints SQL foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + constraints SQL + chave primária + chave estrangeira,Autorizar questões autorais INDEPAC de 4 alternativas,registrado,"Se questão real for localizada futuramente, ela passa a ter prioridade.",,,,
75,QREF-QUAD-042,Quadrix,2014,COBRA Tecnologia S/A (BB),Analista de Operações - Programador de Plataforma Mainframe,Q605068,Produto cartesiano e projeção; FROM e SELECT,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2014-cobra-tecnologia-s-a-bb-analista-de-operacoes-programador-de-plataforma-mainframe/questoes?page=3,TI-BD-003-22 — produto cartesiano e semântica de FROM,real localizada,Gabarito B: FROM e SELECT.,,,,
76,QREF-QUAD-043,Quadrix,2026,SEDES-DF,Especialista em Desenvolvimento e Assistência Social - Estatística,Q4300118,Previsão de resultado; WHERE; GROUP BY; COUNT; HAVING,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-banco-de-dados/questoes,TI-BD-003-22 — interpretar cardinalidade do resultado agregado,real localizada,"Gabarito conceitual C: uma linha por região elegível, com COUNT das famílias filtradas.",,,,
77,BUSCA-INDEPAC-SQL-22,INDEPAC,2026,Busca temática,TI-BD-003-22 — Semântica de resultados,cardinalidade / duplicidades / NULL / produto cartesiano / JOIN,Nenhuma questão literal INDEPAC específica foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + SQL + produto cartesiano + cardinalidade + NULL,Autorizar questões autorais INDEPAC de 4 alternativas,registrado,Questões reais Quadrix e referências reutilizadas de subtemas anteriores cobrem o eixo principal.,,,,
78,QREF-QUAD-044,Quadrix,2026,CREFITO 17ª Região,Analista de Tecnologia da Informação,Q4059500,"Ordem lógica: WHERE, GROUP BY, HAVING",Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2026-crefito-17-regiao-analista-de-tecnologia-da-informacao/questoes?page=5,TI-BD-003-23 — ordem lógica de processamento,real localizada,Item real afirma incorretamente que HAVING atua antes de WHERE; resposta Errado.,,,,
79,QREF-QUAD-046,Quadrix,2025,CFO,Analista de Infraestrutura,Q3183816,Excesso de índices; custo de escrita,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes?discipline_ids%5B%5D=96&page=86&per_page=5,TI-BD-003-23 — trade-off leitura x escrita,real localizada,"Questão real: índices ajudam consultas, mas excesso pode degradar escrita; resposta Certo.",,,,
80,QREF-QUAD-047,Quadrix,2025,CFO,Analista de Desenvolvimento,Q3183747,Índice sempre melhora consulta?,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes?examining_board_ids%5B%5D=235&has_professor_commentaries=true&page=362,TI-BD-003-23 — evitar regra absoluta sobre índices,real localizada,Questão real afirma que índice sempre melhora qualquer consulta; resposta Errado.,,,,
81,QREF-QUAD-048,Quadrix,2025,CREMAM,Assistente de Tecnologia da Informação,Q3535940,Criar índices em colunas frequentes de WHERE e JOIN,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-banco-de-dados/indices/questoes?has_professor_commentaries=true&page=2,TI-BD-003-23 — otimização com índices,real localizada,Gabarito C: criar índices nas colunas mais usadas em WHERE e JOIN.,,,,
82,BUSCA-INDEPAC-SQL-23,INDEPAC,2026,Busca temática,TI-BD-003-23 — Ordem lógica e otimização,ordem lógica / WHERE / HAVING / índice / plano de execução / EXPLAIN,Nenhuma questão literal INDEPAC específica foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + SQL + WHERE + HAVING + índice + otimização,Autorizar questões autorais INDEPAC de 4 alternativas,registrado,"Se questão real for localizada futuramente, ela passa a ter prioridade.",,,,
83,QREF-QUAD-049,Quadrix,2025,SEDF,Professor de Educação Básica - Informática,Q3761269,SQL Server TOP WITH TIES,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes/51d98d61-d2,TI-BD-003-24 — TOP WITH TIES,real localizada,Item afirma incorretamente que WITH TIES descarta empates e garante quantidade exata; resposta Errado.,,,,
84,QREF-QUAD-050,Quadrix,2022,PRODAM-AM,Programador - Desenvolvedor / Web / Suporte,Q1981857,PostgreSQL; tipo DATE,Múltipla escolha,QConcursos,https://www.qconcursos.com/questoes-de-concursos/disciplinas/tecnologia-da-informacao-banco-de-dados/postgresql/questoes?has_professor_commentaries=true&page=11,TI-BD-003-24 — tipo de data no PostgreSQL,real localizada,Gabarito: DATE.,,,,
85,QREF-QUAD-051,Quadrix,2024,NOVACAP,Analista de Sistemas - Infraestrutura,Q2515024,Oracle ALL_TABLES x PostgreSQL; catálogos,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/provas/quadrix-2024-novacap-analista-de-sistemas-infraestrutura/questoes?discipline_ids%5B%5D=96,TI-BD-003-24 — não misturar catálogo Oracle com PostgreSQL,real localizada,"Item é Errado; ALL_TABLES é associado ao Oracle, não à consulta usual de catálogo PostgreSQL.",,,,
86,BUSCA-INDEPAC-SQL-24,INDEPAC,2026,Busca temática,TI-BD-003-24 — Diferenças de dialeto,PostgreSQL / SQL Server / TOP / LIMIT / FETCH / RETURNING / OUTPUT,Nenhuma questão literal INDEPAC específica foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + PostgreSQL + SQL Server + TOP + LIMIT + RETURNING,Autorizar questões autorais INDEPAC de 4 alternativas,registrado,Questões reais Quadrix cobrem diferenças centrais; fallback INDEPAC apenas após busca negativa.,,,,
87,QREF-QUAD-052,Quadrix,2022,CRMV-MS,Técnico em Informática,Q1909606,Análise de consulta; aliases de tabelas,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes?examining_board_ids%5B%5D=235&institute_ids%5B%5D=6483&page=8,TI-BD-003-25 — identificar aliases em consulta real,real localizada,"Item sobre vc, v, o e c como aliases; resposta Certo.",,,,
88,QREF-QUAD-053,Quadrix,2022,CRMV-MS,Técnico em Informática,Q1909607,Análise de consulta; IN com dois valores,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes?discipline_ids%5B%5D=96&has_commentaries=true&page=368,TI-BD-003-25 — prever conjunto filtrado por IN,real localizada,"Item diz que consulta retorna somente VET01, mas IN inclui VET01 e VETH02; resposta Errado.",,,,
89,QREF-QUAD-054,Quadrix,2022,CRMV-MS,Técnico em Informática,Q1909608,Análise sintática; múltiplas tabelas/junções,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes?discipline_ids%5B%5D=96&examining_board_ids%5B%5D=235&has_professor_commentaries=true&page=17,TI-BD-003-25 — distinguir sintaxe válida de afirmação falsa sobre joins,real localizada,É permitido relacionar múltiplas tabelas na mesma consulta; resposta Errado.,,,,
90,QREF-QUAD-055,Quadrix,2022,CRMV-MS,Técnico em Informática,Q1909609,Terminador de instrução; ponto e vírgula,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes?examining_board_ids%5B%5D=235&institute_ids%5B%5D=6483&page=8,TI-BD-003-25 — leitura sintática completa,real localizada,Ponto e vírgula aparece ao final da instrução; item considerado Certo no contexto da prova.,,,,
91,BUSCA-INDEPAC-SQL-25,INDEPAC,2026,Busca temática,TI-BD-003-25 — Análise de consultas,análise de SELECT / JOIN / subquery / GROUP BY / erros sintáticos e semânticos,Nenhuma questão literal INDEPAC específica foi localizada nos resultados públicos indexados consultados,Busca negativa,Pesquisa web + acervo público INDEPAC,Buscas por INDEPAC + SQL + consulta + JOIN + subconsulta + resultado,Autorizar exercícios autorais INDEPAC de 4 alternativas para análise integrada,registrado,Reutilizar questões reais Quadrix já registradas para consulta integrada; fallback INDEPAC somente após busca negativa.,,,,
92,BUSCA-INDEPAC-SQL-26,INDEPAC,2026,Auditoria ampla do banco,TI-BD-003-26 — Banco de questões,SQL / Banco de Dados / Técnico em Informática,Busca ampla em acervo oficial/indexado não localizou caderno literal INDEPAC com questões SQL reutilizáveis para o banco,Busca negativa,Pesquisa web + acervo público INDEPAC,Busca por INDEPAC + SQL + Banco de Dados + Técnico/Analista de Informática,Manter fallbacks autorais INDEPAC já documentados por subtema; priorizar questão real se novo caderno for localizado,registrado,"Editais e gabaritos INDEPAC de cargos de TI existem, mas questões SQL literais continuam não indexadas/publicamente localizadas.",,,,
93,QREF-QUAD-056,Quadrix,2025,CRO-SP,Analista de Desenvolvimento de Sistemas de Informação,Q3640726,PostgreSQL; PL/pgSQL; PL/Python; linguagens procedurais,Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes/7f242095-a2,TI-BD-003-24 — extensibilidade PostgreSQL,real localizada,Item correto em essência: PostgreSQL admite rotinas em linguagens procedurais instaladas; PL/pgSQL e PL/Python são exemplos. A disponibilidade de PL/Python depende da linguagem/extensão estar instalada.,não literal — referência real usada com paráfrase didática e explicação própria; questão integral permanece na fonte,Certo. PostgreSQL permite criar funções e procedimentos em linguagens procedurais disponíveis no servidor. PL/pgSQL é a linguagem procedural nativa mais comum; PL/Python é outra possibilidade quando instalada. A pegadinha é confundir capacidade específica do PostgreSQL com SQL padrão universal.,Auditoria 23/09/2026: questão e identificação conferidas; explicação validada com SRC-PG18-PL-024; integrada à unidade 24.,
94,QREF-QUAD-057,Quadrix,2018,CRQ 4ª Região-SP,Analista de Sistemas - Programação,Q1297222,SQL Server; NULL; sintaxe IS NULL x ISNULL(),Certo/Errado,QConcursos,https://www.qconcursos.com/questoes-de-concursos/questoes?discipline_ids%5B%5D=96&page=462,TI-BD-003-24 — diferença de sintaxe e função ISNULL,real localizada,"O acervo indexado registra o item com grafia visual semelhante a isNULL, mas o conteúdo técnico deve ser lido como o predicado IS NULL. Não confundir com a função T-SQL ISNULL(expressão, substituição).",não literal — referência real usada com paráfrase didática e explicação própria; questão integral permanece na fonte,"Gabarito indicado no acervo público consultado: Certo. Em Transact-SQL, o teste de nulidade é escrito com o predicado IS NULL. A função ISNULL recebe argumentos e tem outra finalidade: substituir um valor NULL. A indexação pública da questão apresenta perda de espaço na expressão; isso não deve ser ensinado como sintaxe da função ISNULL.","Auditoria 23/09/2026: gabarito público registrado como Certo; distinção técnica conferida em SRC-MS-ISNULL-PRED-024 e SRC-MS-ISNULL-FUNC-024. O PDF de gabarito da prova não pôde ser lido diretamente nesta passagem, por isso a observação de origem foi preservada.",
